ISU,GENDER,DATE_BIRTH,ST_YEAR,SEMESTER,DISC_ID,MAIN_PLAN,TYPE_NAME,MARK
11110372323570226474,М,1988,2018/2019,2.0,17097009450590292826,4913217172818464925,Дифференцированный зачет,4.368421052631579
11110372323570226474,М,1988,2018/2019,2.0,17097009450590292826,3571631677927574490,Дифференцированный зачет,4.659090909090909
11110372323570226474,М,1988,2019/2020,2.0,17097009450590292826,4277008905584954292,Дифференцированный зачет,4.448979591836735
11110372323570226474,М,1988,2019/2020,2.0,17097009450590292826,12802389387899367182,Дифференцированный зачет,4.111111111111111
11110372323570226474,М,1988,2019/2020,2.0,17097009450590292826,7130526432801337743,Дифференцированный зачет,4.238095238095238
11110372323570226474,М,1988,2019/2020,2.0,17097009450590292826,2580376221820191753,Дифференцированный зачет,4.032258064516129
11110372323570226474,М,1988,2019/2020,2.0,17097009450590292826,15549593930983347116,Дифференцированный зачет,4.285714285714286
11110372323570226474,М,1988,2019/2020,2.0,17097009450590292826,3259025934245756351,Дифференцированный зачет,4.486486486486487
16894345123373953694,Ж,1992,2020/2021,6.0,1267743823012826012,4352635255996225715,Экзамен,4.061224489795919
10246596416868363872,М,1992,2020/2021,6.0,12465374300384334736,3571631677927574490,Экзамен,3.736842105263158
18259537155991682156,М,1962,2020/2021,6.0,13189612758917162197,10681753568606010416,Экзамен,3.5
18259537155991682156,М,1962,2020/2021,6.0,9199364230695432643,4618577268246216255,Экзамен,4.0
4869760626356506315,М,1968,2020/2021,5.0,12044267513702099950,6109444872767872868,Экзамен,4.283582089552239
4869760626356506315,М,1968,2018/2019,2.0,13025997969827812357,6109444872767872868,Зачет,
4869760626356506315,М,1968,2018/2019,2.0,13025997969827812357,4969477580156330720,Зачет,
4869760626356506315,М,1968,2018/2019,2.0,13025997969827812357,13019929768422386211,Зачет,
4869760626356506315,М,1968,2019/2020,2.0,13025997969827812357,8245777510924300282,Зачет,
4869760626356506315,М,1968,2019/2020,2.0,13025997969827812357,13824106672355427888,Зачет,
4869760626356506315,М,1968,2019/2020,2.0,13025997969827812357,3565092471695652870,Зачет,
4869760626356506315,М,1968,2019/2020,1.0,2397150381053424551,8245777510924300282,Экзамен,3.988095238095238
4869760626356506315,М,1968,2020/2021,6.0,11065373924591580879,6109444872767872868,Экзамен,4.310344827586207
4869760626356506315,М,1968,2019/2020,4.0,7347368363391804978,6109444872767872868,Экзамен,4.057971014492754
4869760626356506315,М,1968,2020/2021,6.0,14169491478569689035,6109444872767872868,Зачет,
13770143167693419524,Ж,1987,2019/2020,1.0,14958075377697436285,10080731777079285074,Экзамен,3.645569620253165
13770143167693419524,Ж,1987,2020/2021,1.0,14958075377697436285,7022805511762894813,Экзамен,3.733542319749216
13770143167693419524,Ж,1987,2019/2020,1.0,15916426326622837292,10782470634773039372,Экзамен,3.7477064220183487
13770143167693419524,Ж,1987,2018/2019,1.0,844904365172877593,5702036724245840580,Экзамен,3.7777777777777777
13770143167693419524,Ж,1987,2020/2021,5.0,2830470063984403156,5702036724245840580,Экзамен,3.7547169811320753
13770143167693419524,Ж,1987,2019/2020,2.0,7770676719070073285,10782470634773039372,Экзамен,3.590909090909091
13770143167693419524,Ж,1987,2019/2020,1.0,552619236026332123,12572440150254943648,Экзамен,3.72
13770143167693419524,Ж,1987,2020/2021,2.0,1894859467685975323,7022805511762894813,Экзамен,3.8361344537815127
13770143167693419524,Ж,1987,2020/2021,4.0,2506518154483534115,10080731777079285074,Зачет,
13770143167693419524,Ж,1987,2020/2021,4.0,2506518154483534115,10080731777079285074,Странный зачет,3.0
13770143167693419524,Ж,1987,2020/2021,6.0,7460990320740891829,3636112309748229871,Экзамен,5.0
13770143167693419524,Ж,1987,2020/2021,3.0,15205984920628896089,12572440150254943648,Экзамен,4.0
13770143167693419524,Ж,1987,2020/2021,3.0,15205984920628896089,5362976524072356586,Экзамен,4.8
13770143167693419524,Ж,1987,2020/2021,2.0,17288548520472227304,7388730471848906305,Экзамен,4.454545454545454
13770143167693419524,Ж,1987,2020/2021,4.0,6586273541047120464,9629593494862722221,Экзамен,4.0
15448912188790793435,М,1987,2020/2021,5.0,6951929017628462007,4913217172818464925,Курсовой проект,4.25
15448912188790793435,М,1987,2020/2021,5.0,6951929017628462007,4913217172818464925,Экзамен,3.9375
3689833919224509091,Ж,1992,2018/2019,2.0,3974502934019510056,5702036724245840580,Экзамен,3.7649769585253456
3689833919224509091,Ж,1992,2018/2019,1.0,3974502934019510056,5702036724245840580,Экзамен,3.7315175097276265
3689833919224509091,Ж,1992,2019/2020,2.0,3974502934019510056,10080731777079285074,Экзамен,3.55944055944056
3689833919224509091,Ж,1992,2020/2021,2.0,3974502934019510056,7022805511762894813,Экзамен,3.7028985507246377
3689833919224509091,Ж,1992,2020/2021,1.0,3974502934019510056,7022805511762894813,Экзамен,3.639871382636656
3689833919224509091,Ж,1992,2018/2019,2.0,7454837725181691115,5702036724245840580,Экзамен,3.6379310344827593
3689833919224509091,Ж,1992,2018/2019,1.0,7454837725181691115,5702036724245840580,Экзамен,3.701107011070112
3689833919224509091,Ж,1992,2019/2020,2.0,7454837725181691115,10080731777079285074,Экзамен,3.402097902097902
3689833919224509091,Ж,1992,2020/2021,2.0,7454837725181691115,7022805511762894813,Экзамен,3.596363636363636
3689833919224509091,Ж,1992,2020/2021,1.0,7454837725181691115,7022805511762894813,Экзамен,3.6188925081433214
11234190134589050058,М,1994,2019/2020,2.0,3974502934019510056,10782470634773039372,Экзамен,3.761421319796954
15602036841471407694,Ж,1981,2020/2021,2.0,983182178332592532,7022805511762894813,Экзамен,3.934306569343066
15602036841471407694,Ж,1981,2020/2021,1.0,983182178332592532,7022805511762894813,Экзамен,3.811912225705329
15602036841471407694,Ж,1981,2020/2021,2.0,552619236026332123,4833027042617058934,Экзамен,3.616438356164384
15602036841471407694,Ж,1981,2020/2021,1.0,552619236026332123,4833027042617058934,Экзамен,3.9415204678362574
15602036841471407694,Ж,1981,2020/2021,1.0,552619236026332123,4024211656037889459,Экзамен,3.7709923664122136
10170026179115871760,Ж,1990,2020/2021,2.0,10112303482026206074,14836967834769419376,Экзамен,4.181818181818182
10170026179115871760,Ж,1990,2020/2021,1.0,10112303482026206074,14836967834769419376,Экзамен,3.891566265060241
10170026179115871760,Ж,1990,2020/2021,2.0,12811716942689876852,1687632545974113449,Экзамен,3.651162790697674
10170026179115871760,Ж,1990,2020/2021,1.0,12811716942689876852,1687632545974113449,Экзамен,3.806451612903226
11098342718933915045,Ж,1991,2019/2020,2.0,6753136882473245081,17831658247099493233,Экзамен,3.8289473684210527
11098342718933915045,Ж,1991,2020/2021,3.0,6753136882473245081,17831658247099493233,Экзамен,3.6779661016949152
11098342718933915045,Ж,1991,2020/2021,1.0,10112303482026206074,14836967834769419376,Экзамен,3.891566265060241
11098342718933915045,Ж,1991,2019/2020,2.0,12438156643450875639,3565092471695652870,Экзамен,3.4444444444444446
11098342718933915045,Ж,1991,2019/2020,1.0,12438156643450875639,3565092471695652870,Экзамен,3.769230769230769
11098342718933915045,Ж,1991,2020/2021,3.0,12438156643450875639,3565092471695652870,Экзамен,3.5245901639344264
11098342718933915045,Ж,1991,2019/2020,1.0,12220353181726736273,2580376221820191753,Экзамен,3.484848484848485
11098342718933915045,Ж,1991,2019/2020,2.0,552619236026332123,15497068133959288608,Экзамен,3.673076923076923
11098342718933915045,Ж,1991,2019/2020,1.0,552619236026332123,15497068133959288608,Экзамен,3.808988764044944
11098342718933915045,Ж,1991,2020/2021,3.0,552619236026332123,15497068133959288608,Экзамен,3.8739495798319328
11098342718933915045,Ж,1991,2020/2021,3.0,552619236026332123,15970149812698605927,Экзамен,3.8
341524214227286323,Ж,1992,2019/2020,4.0,11072829069888683362,13853157285610124152,Экзамен,4.0
341524214227286323,Ж,1992,2019/2020,4.0,11072829069888683362,16219543663792592790,Экзамен,5.0
341524214227286323,Ж,1992,2020/2021,6.0,9771798905348668615,13853157285610124152,Экзамен,3.555555555555556
17471055237057927680,М,1992,2020/2021,6.0,9370306647691905991,6109444872767872868,Курсовой проект,3.6666666666666665
17471055237057927680,М,1992,2020/2021,6.0,9370306647691905991,6109444872767872868,Экзамен,3.6666666666666665
17471055237057927680,М,1992,2020/2021,6.0,4457692843072432332,6109444872767872868,Зачет,
17471055237057927680,М,1992,2020/2021,6.0,12902912330804084907,6109444872767872868,Экзамен,3.6666666666666665
9746245612404375202,Ж,1949,2020/2021,6.0,5453830971474510917,877609981233165702,Курсовой проект,4.346153846153846
9746245612404375202,Ж,1949,2020/2021,6.0,5453830971474510917,877609981233165702,Экзамен,4.365384615384615
13179882269245350599,Ж,1978,2018/2019,2.0,6753136882473245081,877609981233165702,Экзамен,3.596774193548387
13179882269245350599,Ж,1978,2018/2019,2.0,11130215275216855001,1735447964736427415,Экзамен,3.6209150326797386
13179882269245350599,Ж,1978,2018/2019,2.0,11130215275216855001,4352635255996225715,Экзамен,3.69375
13179882269245350599,Ж,1978,2018/2019,1.0,11130215275216855001,4352635255996225715,Экзамен,3.574712643678161
13179882269245350599,Ж,1978,2018/2019,2.0,12220353181726736273,3907047879618742577,Экзамен,3.769230769230769
13179882269245350599,Ж,1978,2018/2019,2.0,12220353181726736273,3571631677927574490,Экзамен,3.9166666666666665
13179882269245350599,Ж,1978,2018/2019,1.0,12220353181726736273,3907047879618742577,Экзамен,3.928571428571429
13179882269245350599,Ж,1978,2018/2019,1.0,12220353181726736273,3571631677927574490,Экзамен,3.7142857142857135
17299284542134942036,М,1990,2020/2021,6.0,3302094121987038072,4618577268246216255,Экзамен,4.35
8953924807650267301,Ж,1970,2019/2020,1.0,10979383479910067291,17831658247099493233,Экзамен,4.151898734177215
8953924807650267301,Ж,1970,2020/2021,1.0,10979383479910067291,12452881506806817319,Экзамен,4.316455696202532
12585827074868148172,М,1991,2020/2021,3.0,15112247141626920893,3259025934245756351,Дифференцированный зачет,3.692307692307693
12585827074868148172,М,1991,2019/2020,3.0,930201719391670094,3636112309748229871,Дифференцированный зачет,4.071428571428571
12585827074868148172,М,1991,2018/2019,1.0,14958075377697436285,5702036724245840580,Экзамен,3.7232472324723247
12585827074868148172,М,1991,2019/2020,1.0,14958075377697436285,10080731777079285074,Экзамен,3.645569620253165
12585827074868148172,М,1991,2020/2021,2.0,7262118603695490278,16759785683902129918,Экзамен,3.857142857142857
12585827074868148172,М,1991,2018/2019,2.0,844904365172877593,5702036724245840580,Экзамен,3.764227642276423
12585827074868148172,М,1991,2018/2019,1.0,844904365172877593,5702036724245840580,Экзамен,3.7777777777777777
12585827074868148172,М,1991,2019/2020,2.0,844904365172877593,10080731777079285074,Экзамен,3.644599303135888
12585827074868148172,М,1991,2019/2020,1.0,844904365172877593,10080731777079285074,Экзамен,3.6151419558359614
12585827074868148172,М,1991,2020/2021,2.0,983182178332592532,7022805511762894813,Экзамен,3.934306569343066
12585827074868148172,М,1991,2019/2020,2.0,12438156643450875639,3565092471695652870,Экзамен,3.4444444444444446
12585827074868148172,М,1991,2019/2020,1.0,12438156643450875639,3565092471695652870,Экзамен,3.769230769230769
12585827074868148172,М,1991,2019/2020,2.0,12811716942689876852,8245777510924300282,Экзамен,3.9270833333333335
12585827074868148172,М,1991,2019/2020,1.0,12811716942689876852,8245777510924300282,Экзамен,3.951923076923077
12585827074868148172,М,1991,2018/2019,2.0,11130215275216855001,13853157285610124152,Экзамен,3.4909090909090907
12585827074868148172,М,1991,2018/2019,2.0,11130215275216855001,1735447964736427415,Экзамен,3.6209150326797386
12585827074868148172,М,1991,2018/2019,2.0,11130215275216855001,11623170453297887849,Экзамен,3.7586206896551726
12585827074868148172,М,1991,2018/2019,1.0,11130215275216855001,11623170453297887849,Экзамен,3.6145833333333335
12585827074868148172,М,1991,2019/2020,3.0,11130215275216855001,13853157285610124152,Экзамен,3.5121951219512195
12585827074868148172,М,1991,2019/2020,3.0,11130215275216855001,1735447964736427415,Экзамен,3.801724137931034
12585827074868148172,М,1991,2019/2020,4.0,4179959023360825634,5702036724245840580,Экзамен,3.867816091954023
12585827074868148172,М,1991,2020/2021,4.0,5318914957997170904,10080731777079285074,Экзамен,3.5860465116279068
12585827074868148172,М,1991,2019/2020,4.0,9311984773343217260,13853157285610124152,Зачет,
12585827074868148172,М,1991,2020/2021,3.0,14718732828282544612,10782470634773039372,Экзамен,3.567251461988304
12585827074868148172,М,1991,2019/2020,3.0,5486211442203790908,5702036724245840580,Экзамен,3.679347826086957
12585827074868148172,М,1991,2020/2021,3.0,5379325727834821039,10080731777079285074,Экзамен,3.555984555984556
12585827074868148172,М,1991,2020/2021,1.0,552619236026332123,8112094304307140942,Экзамен,3.414634146341464
12585827074868148172,М,1991,2020/2021,3.0,13899317674836177139,12572440150254943648,Экзамен,5.0
12585827074868148172,М,1991,2020/2021,5.0,13899317674836177139,4618577268246216255,Экзамен,3.0
12585827074868148172,М,1991,2020/2021,3.0,13899317674836177139,5362976524072356586,Экзамен,4.333333333333333
12585827074868148172,М,1991,2020/2021,4.0,3781805599890832294,9629593494862722221,Экзамен,4.833333333333333
11540570986378017883,М,1992,2018/2019,2.0,3974502934019510056,12583935990411924420,Экзамен,3.815384615384616
11540570986378017883,М,1992,2018/2019,1.0,3974502934019510056,12583935990411924420,Экзамен,4.036199095022624
11540570986378017883,М,1992,2019/2020,2.0,3974502934019510056,10782470634773039372,Экзамен,3.761421319796954
11540570986378017883,М,1992,2019/2020,1.0,3974502934019510056,10782470634773039372,Экзамен,4.050925925925926
11540570986378017883,М,1992,2020/2021,2.0,3974502934019510056,1374772077571893125,Экзамен,3.590643274853801
11540570986378017883,М,1992,2020/2021,1.0,3974502934019510056,1374772077571893125,Экзамен,3.8310502283105023
11540570986378017883,М,1992,2020/2021,3.0,1767269106039123588,10782470634773039372,Зачет,
11540570986378017883,М,1992,2020/2021,3.0,1767269106039123588,10782470634773039372,Странный зачет,3.0
11540570986378017883,М,1992,2019/2020,3.0,3423863054039778747,12583935990411924420,Зачет,
11540570986378017883,М,1992,2019/2020,3.0,3423863054039778747,12583935990411924420,Странный зачет,4.0
11540570986378017883,М,1992,2019/2020,,3423863054039778747,1486340937557991862,,
11540570986378017883,М,1992,2018/2019,1.0,899002476525579942,12583935990411924420,Дифференцированный зачет,3.9330143540669855
11540570986378017883,М,1992,2020/2021,6.0,10447669285387690988,12583935990411924420,Дифференцированный зачет,4.778625954198473
11540570986378017883,М,1992,2020/2021,4.0,17697668345227598627,10782470634773039372,Экзамен,3.5454545454545454
11540570986378017883,М,1992,2019/2020,4.0,3622254173002060835,12583935990411924420,Экзамен,3.9794520547945207
17750454560957089397,М,1992,2020/2021,1.0,12657449644685836299,1687632545974113449,Экзамен,4.393258426966292
17750454560957089397,М,1992,2020/2021,1.0,12657449644685836299,11385855524787425114,Экзамен,3.795918367346939
17750454560957089397,М,1992,2020/2021,1.0,12657449644685836299,10759869036978595211,Экзамен,3.905405405405405
4980253579962051760,М,1991,2020/2021,6.0,10624902457746694629,6109444872767872868,Экзамен,4.888888888888889
4980253579962051760,М,1991,2018/2019,1.0,4005710851357310613,13019929768422386211,Экзамен,3.8484848484848486
5098880252736053026,М,1992,2018/2019,2.0,16872774937211709863,5702036724245840580,Зачет,
5098880252736053026,М,1992,2018/2019,2.0,16872774937211709863,5702036724245840580,Странный зачет,3.0
5098880252736053026,М,1992,2019/2020,3.0,10365383262117017230,5702036724245840580,Экзамен,3.715736040609137
17651763289185648656,Ж,1981,2018/2019,1.0,2397150381053424551,6109444872767872868,Экзамен,4.7
17651763289185648656,Ж,1981,2018/2019,1.0,17652582675029140025,6109444872767872868,Экзамен,4.385542168674699
14295405228986240059,М,1987,2020/2021,6.0,12465374300384334736,3571631677927574490,Экзамен,3.736842105263158
541919245593017241,М,1991,2020/2021,6.0,1349153578636418636,4352635255996225715,Зачет,
541919245593017241,М,1991,2020/2021,6.0,1349153578636418636,4352635255996225715,Курсовой проект,4.885714285714286
541919245593017241,М,1991,2020/2021,6.0,6986373818411476454,4352635255996225715,Зачет,
541919245593017241,М,1991,2020/2021,6.0,6986373818411476454,4352635255996225715,Курсовой проект,4.6909090909090905
10534316174673006453,Ж,1978,2018/2019,2.0,7043269275200504022,6109444872767872868,Зачет,
10534316174673006453,Ж,1978,2018/2019,2.0,7043269275200504022,6109444872767872868,Странный зачет,3.0
10534316174673006453,Ж,1978,2020/2021,6.0,9971745752001098489,6109444872767872868,Экзамен,4.723076923076923
10534316174673006453,Ж,1978,2018/2019,2.0,11106755015041913399,6109444872767872868,Экзамен,4.097560975609756
2830676704380076765,Ж,1954,2020/2021,6.0,8690644262704751615,3907047879618742577,Экзамен,4.0
2830676704380076765,Ж,1954,2020/2021,6.0,8690644262704751615,4862064472418713298,Экзамен,3.6
2830676704380076765,Ж,1954,2020/2021,6.0,8690644262704751615,13296613252650366679,Экзамен,3.857142857142857
2830676704380076765,Ж,1954,2020/2021,6.0,8690644262704751615,15820306466107805201,Экзамен,4.103448275862069
2830676704380076765,Ж,1954,2020/2021,6.0,8690644262704751615,4913217172818464925,Экзамен,4.083333333333333
2830676704380076765,Ж,1954,2020/2021,6.0,8690644262704751615,3571631677927574490,Экзамен,3.7
7999444344366103140,Ж,1992,2019/2020,2.0,15928206039781824216,2516887713846954209,Дифференцированный зачет,3.3666666666666667
7999444344366103140,Ж,1992,2020/2021,6.0,13773644767734301532,1735447964736427415,Зачет,
13702026551375249281,М,1990,2018/2019,1.0,6616612416349649248,4862064472418713298,Дифференцированный зачет,4.407407407407407
13702026551375249281,М,1990,2018/2019,1.0,6616612416349649248,3636112309748229871,Дифференцированный зачет,4.529411764705882
13702026551375249281,М,1990,2018/2019,1.0,6616612416349649248,4913217172818464925,Дифференцированный зачет,3.7142857142857135
13702026551375249281,М,1990,2019/2020,1.0,6616612416349649248,4277008905584954292,Дифференцированный зачет,4.457627118644068
13702026551375249281,М,1990,2020/2021,6.0,16332251395011402257,13296613252650366679,Зачет,
13702026551375249281,М,1990,2020/2021,6.0,16332251395011402257,13296613252650366679,Курсовой проект,3.866666666666666
15343654857903385978,М,1988,2018/2019,1.0,4005710851357310613,4969477580156330720,Экзамен,3.5121951219512195
15343654857903385978,М,1988,2018/2019,1.0,4005710851357310613,13019929768422386211,Экзамен,3.8484848484848486
15343654857903385978,М,1988,2019/2020,1.0,4005710851357310613,13824106672355427888,Экзамен,3.6666666666666665
15343654857903385978,М,1988,2019/2020,1.0,4005710851357310613,3565092471695652870,Экзамен,3.909090909090909
15343654857903385978,М,1988,2020/2021,1.0,4005710851357310613,11385855524787425114,Экзамен,3.574468085106383
15343654857903385978,М,1988,2020/2021,1.0,4005710851357310613,10759869036978595211,Экзамен,3.635135135135135
15343654857903385978,М,1988,2018/2019,2.0,11106755015041913399,4969477580156330720,Экзамен,3.6875
15343654857903385978,М,1988,2018/2019,2.0,11106755015041913399,13019929768422386211,Экзамен,3.9
15343654857903385978,М,1988,2019/2020,2.0,11106755015041913399,13824106672355427888,Экзамен,3.525
15343654857903385978,М,1988,2019/2020,2.0,11106755015041913399,3565092471695652870,Экзамен,3.579710144927536
15343654857903385978,М,1988,2020/2021,2.0,11106755015041913399,11385855524787425114,Экзамен,3.595238095238096
15343654857903385978,М,1988,2020/2021,2.0,11106755015041913399,10759869036978595211,Экзамен,3.453125
17152764085716219165,М,1991,2020/2021,3.0,12413889427281392715,13824106672355427888,Зачет,
17152764085716219165,М,1991,2020/2021,6.0,17762179573098168605,877609981233165702,Зачет,
17152764085716219165,М,1991,2020/2021,6.0,2218237094895050750,13019929768422386211,Экзамен,4.166666666666667
17152764085716219165,М,1991,2020/2021,6.0,2218237094895050750,4969477580156330720,Экзамен,4.125
17152764085716219165,М,1991,2020/2021,4.0,8122388816361517829,17831658247099493233,Зачет,
17152764085716219165,М,1991,2020/2021,6.0,15185330864217056117,4969477580156330720,Зачет,
1253802925211390079,М,1991,2018/2019,2.0,16193219749394710015,10063135663229342125,Экзамен,4.6923076923076925
1253802925211390079,М,1991,2018/2019,2.0,16193219749394710015,3363922121647122056,Экзамен,4.384615384615385
11685386584591754934,М,1991,2020/2021,6.0,14482449832244106943,10063135663229342125,Курсовой проект,3.909090909090909
11685386584591754934,М,1991,2020/2021,6.0,14482449832244106943,10063135663229342125,Экзамен,3.727272727272727
11685386584591754934,М,1991,2020/2021,5.0,14482449832244106943,10063135663229342125,Зачет,
15758954800841278711,М,1991,2020/2021,5.0,7016121699205529785,4969477580156330720,Экзамен,3.72
15758954800841278711,М,1991,2020/2021,5.0,7016121699205529785,16434613202457195613,Экзамен,3.75
15758954800841278711,М,1991,2020/2021,5.0,1391636597903779721,13019929768422386211,Экзамен,4.064516129032258
15758954800841278711,М,1991,2018/2019,1.0,15184687608032834671,16434613202457195613,Курсовой проект,3.642857142857143
15758954800841278711,М,1991,2018/2019,1.0,15184687608032834671,16434613202457195613,Экзамен,3.571428571428572
15758954800841278711,М,1991,2018/2019,2.0,13833359806388461321,16434613202457195613,Зачет,
15758954800841278711,М,1991,2018/2019,1.0,4005710851357310613,16434613202457195613,Экзамен,3.5384615384615383
15758954800841278711,М,1991,2019/2020,1.0,4005710851357310613,3992998877996415217,Экзамен,3.5789473684210527
15758954800841278711,М,1991,2020/2021,1.0,4005710851357310613,11680616703932769893,Экзамен,3.142857142857143
15758954800841278711,М,1991,2019/2020,4.0,18035817470989613958,13019929768422386211,Экзамен,4.162162162162162
15758954800841278711,М,1991,2019/2020,4.0,7347368363391804978,4969477580156330720,Экзамен,3.7666666666666666
15758954800841278711,М,1991,2019/2020,2.0,11106755015041913399,3992998877996415217,Экзамен,3.789473684210526
15758954800841278711,М,1991,2018/2019,2.0,9423669809617503956,16434613202457195613,Экзамен,4.0
15758954800841278711,М,1991,2020/2021,2.0,4060320729164920704,11680616703932769893,Экзамен,3.5
15758954800841278711,М,1991,2020/2021,5.0,13273440462324280759,13019929768422386211,Зачет,
15758954800841278711,М,1991,2020/2021,5.0,13273440462324280759,13019929768422386211,Курсовой проект,4.212121212121212
15758954800841278711,М,1991,2020/2021,6.0,5553322216651554438,13019929768422386211,Зачет,
15758954800841278711,М,1991,2020/2021,6.0,2342513900687491234,4969477580156330720,Зачет,
14935104753676809899,М,1962,2020/2021,4.0,14977796627287841252,10080731777079285074,Дифференцированный зачет,3.5625
15323335933368096564,М,1991,2020/2021,2.0,8551105337920708005,2670765318842283532,Экзамен,3.703296703296704
15323335933368096564,М,1991,2020/2021,1.0,8551105337920708005,2670765318842283532,Зачет,
15323335933368096564,М,1991,2020/2021,1.0,8551105337920708005,2670765318842283532,Странный зачет,5.0
12834330270787344499,М,1992,2020/2021,2.0,2217818214435684685,4833027042617058934,Дифференцированный зачет,3.3194444444444446
12834330270787344499,М,1992,2020/2021,2.0,2217818214435684685,2670765318842283532,Дифференцированный зачет,3.708860759493671
12834330270787344499,М,1992,2020/2021,1.0,1891257564832756647,4833027042617058934,Зачет,
12834330270787344499,М,1992,2020/2021,6.0,16104760136758312354,11601735065314202486,Экзамен,3.6666666666666665
15822628816468139421,М,1991,2018/2019,1.0,11175357400032586722,3571631677927574490,Зачет,
15822628816468139421,М,1991,2019/2020,1.0,11175357400032586722,7130526432801337743,Зачет,
15822628816468139421,М,1991,2019/2020,1.0,11175357400032586722,15549593930983347116,Зачет,
15822628816468139421,М,1991,2019/2020,1.0,11175357400032586722,15549593930983347116,Странный зачет,5.0
15822628816468139421,М,1991,2020/2021,1.0,11175357400032586722,16237482972591189123,Зачет,
15822628816468139421,М,1991,2020/2021,6.0,12465374300384334736,3571631677927574490,Экзамен,3.736842105263158
15822628816468139421,М,1991,2020/2021,6.0,13390508820939107933,13296613252650366679,Дифференцированный зачет,5.0
15822628816468139421,М,1991,2020/2021,5.0,6334443883799119050,13296613252650366679,Дифференцированный зачет,4.222222222222222
15822628816468139421,М,1991,2020/2021,4.0,5728395444342596327,15549593930983347116,Дифференцированный зачет,4.606060606060606
15822628816468139421,М,1991,2020/2021,4.0,1800707319495877757,7130526432801337743,Дифференцированный зачет,4.461538461538462
15219746731701703600,М,1990,2020/2021,6.0,4098043981611039211,3363922121647122056,Экзамен,4.558139534883721
13642075498823268155,Ж,1990,2019/2020,2.0,5632842179219399308,4277008905584954292,Экзамен,4.1923076923076925
13642075498823268155,Ж,1990,2020/2021,2.0,5632842179219399308,16759785683902129918,Экзамен,4.0
13642075498823268155,Ж,1990,2018/2019,2.0,16222743463841030491,15820306466107805201,Экзамен,4.3
6047134875561436321,Ж,1989,2020/2021,1.0,7881110744872968007,11572466657018792275,Зачет,
2585666851115646395,М,1990,2020/2021,6.0,5190082319348025888,3363922121647122056,Экзамен,4.111111111111111
2585666851115646395,М,1990,2020/2021,6.0,5190082319348025888,10063135663229342125,Экзамен,3.333333333333333
14633247997240705273,Ж,1969,2018/2019,2.0,11130215275216855001,1735447964736427415,Экзамен,3.6209150326797386
14633247997240705273,Ж,1969,2018/2019,2.0,11130215275216855001,11601735065314202486,Экзамен,3.728260869565217
14633247997240705273,Ж,1969,2018/2019,1.0,11130215275216855001,1735447964736427415,Экзамен,3.7541899441340782
14633247997240705273,Ж,1969,2018/2019,1.0,11130215275216855001,11601735065314202486,Экзамен,3.7596153846153846
14633247997240705273,Ж,1969,2019/2020,3.0,11130215275216855001,1735447964736427415,Экзамен,3.801724137931034
14633247997240705273,Ж,1969,2019/2020,3.0,11130215275216855001,11601735065314202486,Экзамен,3.695652173913044
14633247997240705273,Ж,1969,2019/2020,2.0,552619236026332123,15497068133959288608,Экзамен,3.673076923076923
14633247997240705273,Ж,1969,2019/2020,2.0,552619236026332123,5362976524072356586,Экзамен,3.555555555555556
14633247997240705273,Ж,1969,2019/2020,2.0,552619236026332123,15205345225617148514,Экзамен,4.0
14633247997240705273,Ж,1969,2019/2020,2.0,552619236026332123,2516887713846954209,Экзамен,3.4554455445544554
14633247997240705273,Ж,1969,2019/2020,1.0,552619236026332123,15497068133959288608,Экзамен,3.808988764044944
14633247997240705273,Ж,1969,2019/2020,1.0,552619236026332123,15205345225617148514,Экзамен,4.043478260869565
14633247997240705273,Ж,1969,2020/2021,3.0,552619236026332123,15205345225617148514,Экзамен,4.2
14633247997240705273,Ж,1969,2020/2021,3.0,552619236026332123,15497068133959288608,Экзамен,3.8739495798319328
14633247997240705273,Ж,1969,2020/2021,3.0,552619236026332123,15970149812698605927,Экзамен,3.8
14633247997240705273,Ж,1969,2019/2020,2.0,17988119496611043075,15970149812698605927,Экзамен,3.6
14633247997240705273,Ж,1969,2019/2020,2.0,17988119496611043075,10572588772961100256,Экзамен,4.333333333333333
14633247997240705273,Ж,1969,2019/2020,,17988119496611043075,6612640601623325017,,
14633247997240705273,Ж,1969,2019/2020,2.0,17988119496611043075,15497068133959288608,Экзамен,4.0
14633247997240705273,Ж,1969,2019/2020,2.0,17988119496611043075,12572440150254943648,Экзамен,
14633247997240705273,Ж,1969,2019/2020,,17988119496611043075,7966496951094781313,,
14633247997240705273,Ж,1969,2019/2020,2.0,17988119496611043075,1959684331878544858,Экзамен,3.333333333333333
14633247997240705273,Ж,1969,2019/2020,2.0,17988119496611043075,12229251672782950828,Экзамен,4.0
14633247997240705273,Ж,1969,2019/2020,2.0,17988119496611043075,17612328442276550730,Экзамен,4.0
14633247997240705273,Ж,1969,2019/2020,2.0,17988119496611043075,17704007319279137892,Экзамен,3.0
14633247997240705273,Ж,1969,2019/2020,2.0,17988119496611043075,5362976524072356586,Экзамен,4.4
14633247997240705273,Ж,1969,2019/2020,2.0,17988119496611043075,15205345225617148514,Экзамен,4.0
14633247997240705273,Ж,1969,2019/2020,2.0,17988119496611043075,6400029993508373585,Экзамен,3.0
14633247997240705273,Ж,1969,2019/2020,2.0,17988119496611043075,2516887713846954209,Экзамен,3.5
